name,routeId,Fare,distance,serviceDistricts,isCircular,start,startDistricts,end,endDistricts,detail,stopName,Column1,_1,_2,_3,_4,_5,_6,_7,_8,_9,_10,_11,_12,_13,_14,_15,_16,_17,_18,_19,_20,_21,_22,_23,_24,,,,,,,,,,,,,,,,,,,,,
803,GMB,8.3,11.85351,FALSE,沙田區,顯徑,沙田區,利安,沙田區,特別班次,(沙田區) 顯田街 - 近梁文燕紀念中學,(沙田區) 顯徑街 - 顯徑邨顯慶樓外,(沙田區) 顯徑街 - 田心救護站外,(沙田區) 車公廟路 - 五育中學對面,(沙田區) 車公廟路 - 李屋村對面,(沙田區) 車公廟路 - 車公廟站外,(沙田區) 大涌橋路 - 曾大屋遊樂場對面,(沙田區) 大涌橋路 - 愉城苑對面,(沙田區) 大涌橋路 - 近河畔花園,(沙田區) 大涌橋路 - 富豪花園對面,(沙田區) 大涌橋路 - 沙田第一城對面,(沙田區) 大涌橋路 - 濱景花園外,(沙田區) 馬鞍山路 - 錦駿苑對面,(沙田區) 恒康街 - 耀安邨耀謙樓對面,(沙田區) 恒康街 - 曾璧山中學對面,(沙田區) 西沙路 - 馬鞍山廣場外,(沙田區) 馬鞍山路 - 馬鞍山分區警署外,(沙田區) 錦英路 - 富寶花園外,(沙田區) 利安邨巴士總站,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811A,GMB,10.2,10.38943,FALSE,沙田區,華翠園,沙田區,碧濤花園,沙田區,額外班次,(沙田區) 穗禾路 - 近沙田渣甸山花園,(沙田區) 穗禾苑巴士總站,(沙田區) 松頭下路 - 富騰工業中心外,(沙田區) 樂信徑迴旋處巴士灣,(沙田區) 樂信徑 - 駿景園外,(沙田區) 樂景街 - 銀禧花園外,(沙田區) 樂景街火炭站對面,(沙田區) 銀城街 - 沙田第一城外,(沙田區) 銀城街 - 五旬節林漢光中學外,(沙田區) 插桅桿街 - 第一城站外,(沙田區) 安明街 - 碩門邨總站,(沙田區) 翠湖花園,(沙田區) 碧濤花園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811A,GMB,10.2,10.38943,FALSE,沙田區,華翠園,沙田區,碧濤花園,沙田區,額外班次 (不經穗禾苑第一期),(沙田區) 穗禾路 - 近沙田渣甸山花園,(沙田區) 松頭下路 - 富騰工業中心外,(沙田區) 樂信徑迴旋處巴士灣,(沙田區) 樂信徑 - 駿景園外,(沙田區) 樂景街 - 銀禧花園外,(沙田區) 樂景街火炭站對面,(沙田區) 銀城街 - 沙田第一城外,(沙田區) 銀城街 - 五旬節林漢光中學外,(沙田區) 插桅桿街 - 第一城站外,(沙田區) 安明街 - 碩門邨總站,(沙田區) 翠湖花園,(沙田區) 碧濤花園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86A,GMB,8.5,7.087786,FALSE,荃灣區 -> 葵青區,荃灣(川龍街),荃灣區,石籬(梨貝街),葵青區,None,(荃灣區) 荃灣(川龍街),(荃灣區) 沙咀道戴麟趾夫人分科診療所外,(荃灣區) 沙咀道249號外,(荃灣區) 沙咀道285號外,(荃灣區) 沙咀道305號外,(荃灣區) 沙咀道名逸居外,(荃灣區) 青山公路-荃灣段港鐵大窩口站外,(葵青區) 梨木道63-71號外,(葵青區) 梨木道石蔭梨木道公園對面,(葵青區) 梨木道寧峰苑外,(葵青區) 石排街安蔭邨盛蔭樓外,(葵青區) 石梨街石籬二邨石偉樓外,(葵青區) 石籬(梨貝街),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65K,GMB,7.5,10.39462,TRUE,沙田區,黃泥頭,沙田區,火炭站(循環線),沙田區,None,(沙田區) 黃泥頭巴士總站,(沙田區) 小瀝源路 - 廣源邨停車場外,(沙田區) 牛皮沙街 - 近愉翠苑愉勤閣,(沙田區) 小瀝源路 - 近沙田第一城第二十五座,(沙田區) 㘭背灣街 - 近金豪工業大廈金豪工業大廈第二座,(沙田區) 港鐵火炭站巴士總站,(沙田區) 小瀝源路 - 小瀝源路遊樂場外,(沙田區) 牛皮沙街 - 愉翠苑對面,(沙田區) 小瀝源路 - 帝堡城外,(沙田區) 黃泥頭巴士總站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88M,GMB,8.3,11.50054,TRUE,葵青區,葵芳站,葵青區,青衣南(循環線),葵青區,短程班次,(葵青區) 新葵芳花園,(葵青區) 青衣路 - 近環境保護署化學廢物處理設施,(葵青區) 青衣路 - 長青商場對面,(葵青區) 青衣路 - 長青商場外,(葵青區) 葵青路 - 近葵涌公園,(葵青區) 興芳路 - 近葵涌運動場,(葵青區) 新葵芳花園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,GMB,7.2,6.91773,FALSE,荃灣區 -> 葵青區 -> 荃灣區 -> 葵青區,石圍角,荃灣區,葵盛,葵青區,None,(荃灣區) 石圍角邨,(荃灣區) 石圍角路石圍角巴士總站外,(荃灣區) 梨木樹邨公共運輸交匯處,(葵青區) 和宜合道伍若瑜夫人健康院外,(荃灣區) 和宜合道 - 北葵涌賽馬會公眾泳池外,(葵青區) 昌榮路同珍醬園外,(葵青區) 葵涌道成美工業大廈外,(葵青區) 葵涌道豪華工業大廈外,(葵青區) 葵涌道富都工業大廈外,(葵青區) 葵涌道葵芳邨對面的巴士站,(葵青區) 葵翠邨公共運輸交匯處,(葵青區) 葵福路葵喜街休憩處外,(葵青區) 葵盛圍南葵涌賽馬會分科診療所對面,(葵青區) 葵盛圍小巴總站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N4X,GMB,11.7,12.05107,TRUE,灣仔區 -> 南區 -> 灣仔區,銅鑼灣(景隆街),灣仔區,深灣道公共交通總站(循環線),灣仔區,通宵服務,(灣仔區) 景隆街 -近總統戲院,(南區) 黃竹坑道 - 黃竹坑遊樂場外,(南區) 深灣道 - 南濤閣第3座外,(南區) 深灣道公共交通總站,(南區) 黃竹坑道 49號,(南區) 黃竹坑道 - 近香港仔隧道巴士站,(灣仔區) 駱克道 -銅鑼灣廣場一期外,(灣仔區) 景隆街 -近總統戲院,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,GMB,5.2,12.61969,TRUE,深水埗區,深水埗(富昌邨),深水埗區,長沙灣(青山道)(循環線),深水埗區,None,(深水埗區) 西邨路 - 富昌邨富旺樓外,(深水埗區) 欽州街西近通州街,(深水埗區) 欽州街近醫局街,(深水埗區) 欽州街 -西九龍中心外,(深水埗區) 長沙灣道 -長沙灣政府合署外,(深水埗區) 長沙灣道 - 怡閣苑外,(深水埗區) 長沙灣道近發祥街,(深水埗區) 長沙灣道 - 貿易廣場外,(深水埗區) 長沙灣道近長沙灣徑,(深水埗區) 長沙灣道909號,(深水埗區) 青山道588號,(深水埗區) 青山道近集輝街,(深水埗區) 青山道近興華街,(深水埗區) 青山道近永隆街,(深水埗區) 青山道近東京街,(深水埗區) 東京街近元州街,(深水埗區) 東京街近長沙灣港鐵站A1出口,(深水埗區) 荔枝角道麗蘿樓外,(深水埗區) 桂林街81號,(深水埗區) 欽州街8號,(深水埗區) 西邨路 - 富昌邨富旺樓外,,,,,,,,,,,,,,,,,,,,,,,,,,
75,GMB,8.2,12.61969,FALSE,元朗區,下灣村,元朗區,元朗(福康街),元朗區,特別班次(不經擊壤路),(元朗區) 下灣村東路 - 近下灣村籃球場,(元朗區) 落馬洲路 - 近潘屋村,(元朗區) 青山公路－新田段 - 近新田公共運輸交匯處過境穿梭巴士新田總站,(元朗區) 青山公路－新田段 - 近文天祥公園,(元朗區) 青山公路－米埔段 - 近加州豪園,(元朗區) 新潭路 - 近宏園,(元朗區) 青山公路 - 元朗段 - 近凹頭迴旋處,(元朗區) 青山公路 - 元朗段 - 近楊屋村,(元朗區) 青山公路 - 元朗段 - 近 YOHO Midtown,(元朗區) 福康街 - 近金寶樓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,GMB,7.5,11.45599,FALSE,元朗區,元朗(福康街),元朗區,小磡村,元朗區,None,(元朗區) 福康街 - 近金寶樓,(元朗區) 青山公路－元朗段 - 金豐大廈外,(元朗區) 元朗站(北)公共運輸交匯處,(元朗區) 青山公路－元朗段 - 元朗東成里路,(元朗區) 青山公路－潭尾段 - 近元朗菜聯聯誼會有限公司天光墟蔬菜批發市場,(元朗區) 青山公路－潭尾段 - 近金翠軒,(元朗區) 青山公路－潭尾段 - 近悅富豪苑 House 1,(元朗區) 青山公路－潭尾段 - 近首譽３座,(元朗區) 青山公路－潭尾段 - 近知年護養院泰苑小築Ｅ１０,(元朗區) 青山公路－米埔段 - 近加州豪園,(元朗區) 青山公路－新田段 - 近惇裕學校,(元朗區) 嘉龍路 - 近新田軍營12座,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,GMB,6.1,8.241487,FALSE,沙田區,廣源,沙田區,顯徑,沙田區,None,(沙田區) 廣源邨巴士總站,(沙田區) 小瀝源路 - 介乎廣善街與沙田圍路之間的巴士停車灣,(沙田區) 沙田圍路牛皮沙村外的巴士停車灣,(沙田區) 牛皮沙街 - 愉翠苑外,(沙田區) 插桅桿街 - 欣廷軒外,(沙田區) 銀城街 - 五旬節林漢光中學對面,(沙田區) 銀城街 - 銀城商場外,(沙田區) 大涌橋路 - 沙田第一城外,(沙田區) 大涌橋路 - 富豪花園外,(沙田區) 大涌橋路 - 近河畔花園,(沙田區) 大涌橋路 - 愉城苑外,(沙田區) 大涌橋路 - 乙明邨外,(沙田區) 車公廟路 - 秦石邨外巴士站,(沙田區) 車公廟路 - 李屋村外,(沙田區) 車公廟路 - 大圍站公共運輸交匯處對面的巴士停車灣,(沙田區) 車公廟路 - 車公廟路遊樂場外,(沙田區) 顯田街 - 近梁文燕紀念中學,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813A,GMB,5.9,10.61974,TRUE,沙田區,水泉澳,沙田區,沙田醫院(循環線),沙田區,特別班次,(沙田區) 博泉街 -欣泉樓外,(沙田區) 博泉街 -朗泉樓外,(沙田區) 多石街 -近多石徑,(沙田區) 銀城街 -近威爾斯親王醫院,(沙田區) 銀城街 -愉田苑對面,(沙田區) 銀城街 -沙田第一城外,(沙田區) 沙田醫院,(沙田區) 銀城街 - 沙田第一城外,(沙田區) 銀城街 - 近愉田苑,(沙田區) 多石街 -近多石徑,(沙田區) 水泉澳公共運輸交匯處,(沙田區) 博泉街 -朗泉樓對面,(沙田區) 博泉街 -欣泉樓外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807K,GMB,9.3,11.11286,FALSE,沙田區 -> 大埔區,港鐵大學站巴士總站,沙田區,井頭村,大埔區,None,(沙田區) 港鐵大學站巴士總站,(沙田區) 馬鞍山路錦駿苑對面,(沙田區) 馬鞍山路 - 耀安邨外,(沙田區) 馬鞍山路 - 新港城外,(沙田區) 西沙路 - 海柏花園外,(沙田區) 西沙路 - 雅典居外,(沙田區) 西沙路 - 烏溪沙新村外,(沙田區) 烏溪沙站巴士總站,(大埔區) 西沙路 - 帝琴灣凱弦居外,(大埔區) 西沙路 - 香港浸信會神學院,(大埔區) 西沙路近泥涌,(大埔區) 十四鄉 - 井頭村外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,GMB,4.9,8.335007,TRUE,九龍城區 -> 黃大仙區 -> 九龍城區,啟晴邨(啟德),九龍城區,黃大仙站(循環線),九龍城區,None,(九龍城區) 承啟道 - 近保良局何壽南小學,(九龍城區) 協調道 - 近工業貿易大樓,(九龍城區) 太子道東 - 富豪東方酒店對面,(九龍城區) 衙前圍道 - 龍崗道,(黃大仙區) 樂善道 - 獻主會溥仁小學外,(黃大仙區) 樂善道 - 近東頭（二）邨 祥東樓,(黃大仙區) 彩虹道 - 近樂善堂王仲銘中學,(黃大仙區) 大成街街市 -近黃大仙文化公園,(黃大仙區) 黃大仙港鐵站 東頭邨道近龍慧樓,(黃大仙區) 沙田坳道 - 黃大仙紀律部隊宿舍外,(黃大仙區) 彩虹道啟鑽苑 - 鑽石山港鐵站,(黃大仙區) 采頤花園 - 嘉諾撒小學(新蒲崗),(九龍城區) 協調道 - 近工業貿易大樓,(九龍城區) 沐虹街 - 聖公會聖十架小學,(九龍城區) 承啟道 - 近保良局何壽南小學,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89B,GMB,8.8,11.39861,FALSE,觀塘區 -> 九龍城區 -> 觀塘區,安泰邨,觀塘區,九龍灣(零碳天地),觀塘區,None,(觀塘區) 安茵街 - 近恒泰樓,(觀塘區) 安秀道，安泰邨服務設施大樓外,(觀塘區) 安秀道，安秀道公園,(觀塘區) 安翠街 -安達邨賢達樓出面,(觀塘區) 寶琳路 - 寶達邨外,(觀塘區) 秀茂坪道 - 秀程樓外,(觀塘區) 秀茂坪道 - 秀雅樓外,(觀塘區) 秀明道 - 秀雅樓外,(觀塘區) 秀明道 - 秀茂坪邨秀康樓外,(觀塘區) 秀明道基督教聖約教會堅樂小學外,(觀塘區) 秀明道 - 秀茂坪商場外,(觀塘區) 秀明道 - 路德會聖馬太學校外,(觀塘區) 秀明道 - 觀塘官立小學對面,(觀塘區) 曉光街 - 秀茂坪南邨外,(九龍城區) 啟福道西行巴士站,(觀塘區) 啟祥道東行近機電工程署總部,(觀塘區) 臨華街 - 臨華街遊樂場對面,(觀塘區) 常悅道 - 企業廣場對面,(觀塘區) 常怡道 - 近零碳天地,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94A,GMB,7.2,4.590902,TRUE,荃灣區 -> 葵青區 -> 荃灣區 -> 葵青區 -> 荃灣區,梨木樹邨公共運輸交匯處,荃灣區,葵富路(循環線),荃灣區,額外服務班次,(荃灣區) 梨木樹邨公共運輸交匯處,(葵青區) 和宜合道伍若瑜夫人健康院外,(荃灣區) 和宜合道 - 北葵涌賽馬會公眾泳池外,(葵青區) 昌榮路同珍醬園外,(葵青區) 葵涌道成美工業大廈外,(葵青區) 葵涌道豪華工業大廈外,(葵青區) 葵涌道富都工業大廈外,(葵青區) 葵涌道葵芳邨對面的巴士站,(葵青區) 興芳路 - 京寶大廈外,(葵青區) 興芳路林士德體育館外,(葵青區) 葵興站公共運輸交匯處,(葵青區) 禾塘咀街109-115號,(葵青區) 青山公路葵涌段近屏麗徑,(葵青區) 和宜合道雍雅軒外,(葵青區) 和宜合道恭誠工廠大廈外,(葵青區) 和宜合道成城大廈對面,(葵青區) 和宜合道達利中心外,(葵青區) 和宜合道 - 華寶工業大廈外,(荃灣區) 和宜合道北葵涌賽馬會公眾泳池對面,(荃灣區) 和宜合道伍若瑜夫人健康院對面,(荃灣區) 梨木樹邨公共運輸交匯處,,,,,,,,,,,,,,,,,,,,,,,,,,
96,GMB,7.2,10.56825,FALSE,荃灣區,荃灣(海壩街),荃灣區,青龍頭,荃灣區,None,(荃灣區) 荃灣(海壩街),(荃灣區) 海貴路公共運輸交匯處,(荃灣區) 沙咀道近享成街的停車灣,(荃灣區) 沙咀道62號外,(荃灣區) 沙咀道6號外,(荃灣區) 青龍頭(龍如路),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,GMB,5.9,9.059686,TRUE,觀塘區,藍田(廣田邨),觀塘區,裕民坊公共運輸交匯處(循環線),觀塘區,None,(觀塘區) 廣田邨巴士總站,(觀塘區) 碧雲道 - 廣田商場對面,(觀塘區) 碧雲道 - 康柏苑龍柏閣外,(觀塘區) 碧雲道 - 廣田邨廣靖樓對面,(觀塘區) 碧雲道 - 德田邨德瑞樓外,(觀塘區) 碧雲道 - 德田邨多層停車場外,(觀塘區) 碧雲道 - 德田邨德敬樓外,(觀塘區) 連德道 - 興田邨彩田樓外,(觀塘區) 裕民坊公共運輸交匯處,(觀塘區) 連德道 - 彩田樓對面,(觀塘區) 連德道 - 美田樓對面,(觀塘區) 碧雲道 - 德田邨德敬樓外,(觀塘區) 碧雲道 - 德田邨德樂樓外,(觀塘區) 碧雲道 - 德田邨德隆樓對面,(觀塘區) 碧雲道 - 廣田邨廣靖樓,(觀塘區) 碧雲道 - 廣田商場外,(觀塘區) 廣田邨巴士總站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,GMB,7.5,11.45599,FALSE,元朗區,小磡村,元朗區,元朗(福康街),元朗區,特別班次(不經擊壤路),(元朗區) 嘉龍路 - 近新田軍營12座,(元朗區) 青山公路－新田段 - 近文天祥公園,(元朗區) 青山公路－米埔段 - 近加州豪園,(元朗區) 新潭路 - 近宏園,(元朗區) 青山公路 - 元朗段 - 近凹頭迴旋處,(元朗區) 青山公路－元朗段 - 近楊屋村,(元朗區) 青山公路－元朗段 - 近 YOHO Midtown,(元朗區) 福康街 - 近金寶樓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,GMB,6.4,8.947344,FALSE,荃灣區 -> 葵青區,荃灣(海貴路),荃灣區,石籬(梨貝街),葵青區,None,(荃灣區) 海貴路公共運輸交匯處,(荃灣區) 海盛路 - 荃灣大會堂外,(荃灣區) 沙咀道 - 戴麟趾夫人分科診療所外,(荃灣區) 沙咀道249號外,(荃灣區) 沙咀道285號外,(荃灣區) 沙咀道305號外,(荃灣區) 沙咀道名逸居外,(荃灣區) 荃富街荃富街花園外,(荃灣區) 青山公路-荃灣段港鐵大窩口站外,(葵青區) 梨木道63-71號外,(葵青區) 梨木道石蔭梨木道公園對面,(葵青區) 梨木道寧峰苑外,(葵青區) 大白田街石蔭東邨蔭恒樓外,(葵青區) 石排街安蔭邨盛蔭樓外,(葵青區) 石梨街石籬二邨石偉樓外,(葵青區) 石籬(梨貝街),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89A,GMB,6.1,5.051315,FALSE,觀塘區,安泰邨,觀塘區,牛頭角總站,觀塘區,None,(觀塘區) 安茵街 - 近恆泰樓,(觀塘區) 安秀道，安泰邨服務設施大樓外,(觀塘區) 安秀道，安秀道公園,(觀塘區) 安翠街 -安達邨賢達樓出面,(觀塘區) 寶琳路 - 寶達邨外,(觀塘區) 秀茂坪道 - 秀程樓外,(觀塘區) 秀茂坪邨 - 秀樂樓外,(觀塘區) 秀茂坪道 - 秀雅樓外,(觀塘區) 秀茂坪道 - 寧波第二中學對面,(觀塘區) 康寧道 - 高雷中學外,(觀塘區) 康寧道 - 秀茂坪紀律部隊宿舍外,(觀塘區) 振華道 - 樂華邨社區中心外,(觀塘區) 振華道 - 普華樓出面,(觀塘區) 牛頭角總站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89S,GMB,5.5,5.538169,TRUE,葵青區,葵芳站,葵青區,葵盛北(循環線),葵青區,額外班次,(葵青區) 興寧路 - 近新都會廣場,(葵青區) 興芳路 - 京寶大廈外,(葵青區) 興芳路 - 近林士德體育館,(葵青區) 葵盛圍 - 近葵盛東邨盛和樓,(葵青區) 興芳路 - 林士德體育館對面,(葵青區) 興芳路 - 近葵芳邨葵喜樓,(葵青區) 興寧路 - 近新都會廣場,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92M,GMB,6.6,10.53914,TRUE,葵青區 -> 深水埗區 -> 葵青區,華員邨,葵青區,美孚站(循環線),葵青區,None,(葵青區) 華員徑 - 近華員邨華信閣,(深水埗區) 荔灣道 - 荔枝角公園體育館對面,(深水埗區) 美荔道 - 美孚新邨第6期對出,(深水埗區) 美荔道 - 近美孚巴士總站,(深水埗區) 美荔道 - 美孚新邨近第6期,(深水埗區) 荔灣道 - 近荔枝角公園體育館,(葵青區) 華員徑 - 近華員邨華信閣,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N27,GMB,6,6.595393,TRUE,南區,香港仔 (西安街),南區,鴨脷洲(循環線),南區,通宵服務班次,(南區) 西安街 - 近利港中心,(南區) 香港仔大道 - 近建輝大廈,(南區) 悅海街 - 近悅海華庭第三座,(南區) 惠風街 - 近順利樓,(南區) 鴨脷洲大街 - 近高寶閣,(南區) 鴨脷洲大街 - 近鴨脷洲診所,(南區) 鴨脷洲橋道 - 近鴨脷洲邨利福樓低座,(南區) 香港仔海傍道 - 近逸港居第三座,(南區) 香港仔海傍道 - 近香港仔海濱公園,(南區) 西安街 - 近利港中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,GMB,7.2,7.3318,TRUE,東區,愛秩序灣,東區,柴灣(環翠道)(循環線),東區,循環線,(東區) 愛賢街 - 愛蝶灣第8座外,(東區) 愛賢街 - 愛蝶灣多層停車場外,(東區) 望隆街 - 景輝大廈外,(東區) 望隆街 - 金威樓外,(東區) 柴灣道 - 香島外,(東區) 柴灣道 - 筲箕灣東官立中學對面,(東區) 柴灣道 - 筲箕灣官立中學對面,(東區) 東區尤德夫人那打素醫院 - 主座大樓對面,(東區) 柴灣道 - 近樂民道,(東區) 環翠道 - 澤翠樓外,(東區) 環翠道 - 豐興樓外,(東區) 柴灣道 - 興華社區會堂外,(東區) 柴灣道 - 興民邨外,(東區) 柴灣道 - 山翠苑外,(東區) 柴灣道 - 筲箕灣官立中學外,(東區) 寶文街 - 峻峰花園B座外,(東區) 愛蝶灣第10座外,(東區) 愛賢街 - 愛蝶灣第8座外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66S,GMB,13,7.476632,FALSE,黃大仙區 -> 九龍城區 -> 油尖旺區,斧山道,黃大仙區,旺角,油尖旺區,通宵服務班次,(黃大仙區) 平定道,(黃大仙區) 斧山道 - 東九龍胸肺科診所外,(黃大仙區) 鳳德道 - 南蓮園池,(黃大仙區) 鳳德道 - 悅庭軒,(黃大仙區) 鳳德道 - 鳳德公園,(黃大仙區) 黃大仙道 - 黃大仙廟,(黃大仙區) 雅竹街 - 竹園南邨雅園樓,(黃大仙區) 竹園道 - 竹園南邨麗園樓,(黃大仙區) 竹園道 - 浸信會天虹小學,(黃大仙區) 馬仔坑道 - 馬仔坑遊樂場,(黃大仙區) 富美街 - 樂富邨宏業樓,(黃大仙區) 聯合道 - 樂富廣場,(九龍城區) 聯合道 - 嘉諾撒聖家學校,(九龍城區) 聯合道 - 新泰樓,(九龍城區) 太子道西 - 林苑,(九龍城區) 太子道西 - 頤園大廈,(九龍城區) 太子道西 - 太和苑,(油尖旺區) 太子道西 - 中華基督教會長老堂,(油尖旺區) 西洋菜南街 - 長寧大廈,(油尖旺區) 旺角道 - 捷利大廈,,,,,,,,,,,,,,,,,,,,,,,,,,,
69X,GMB,12.5,10.79928,FALSE,南區 -> 灣仔區,數碼港,南區,銅鑼灣(駱克道),灣仔區,經華富邨,(南區) 數碼港公共運輸交匯處,(南區) 數碼港道 - 資訊道,(南區) 數碼港道 -數碼港3座對面,(南區) 數碼港道 -貝沙灣1期對面,(南區) 數碼港道 -貝沙灣南灣,(南區) 華景街 -華翠樓外巴士總站,(南區) 石排灣道 - 萬景樓外,(南區) 石排灣道 - 田灣街,(南區) 香港仔海傍道 -香港仔巴士總站外,(南區) 香港仔大道48-50號 - 業漁大樓外,(南區) 香港仔隧道收費廣場,(灣仔區) 崇正大廈 - 摩理臣山道,(灣仔區) 摩理臣山道32號,(灣仔區) 駱克道 - 馬師道以東,(灣仔區) 駱克道 - 近景隆街,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70A,GMB,9.7,7.309477,FALSE,黃大仙區 -> 九龍城區 -> 油尖旺區,鑽石山站公共運輸交匯處,黃大仙區,奧運站交通交匯處,油尖旺區,額外服務班次,(黃大仙區) 鑽石山站公共運輸交匯處,(黃大仙區) 鳳德道 - 龍蟠苑龍珊閣外,(黃大仙區) 彩虹道 - 黃大仙警署對面,(黃大仙區) 彩虹道 - 彩虹道遊樂場外,(黃大仙區) 彩虹道 - 衍慶大廈外,(黃大仙區) 彩虹道 - 樂善堂王仲銘中學對面巴士站,(九龍城區) 太子道東 - 富豪東方酒店對面,(九龍城區) 太子道西 - 蘭苑外,(九龍城區) 太子道西 - 近科發道,(九龍城區) 太子道西 - 聖德肋撒法國醫院外,(九龍城區) 太子道西 - 愛華閣第二期外,(九龍城區) 太子道西 - 太和大廈外,(油尖旺區) 太子道西191號,(油尖旺區) 太子道西 - 別樹一居外,(油尖旺區) 太子道西 - 維景酒店外,(油尖旺區) 通州街 - 昌興樓外,(油尖旺區) 大角咀道 - 近必發道,(油尖旺區) 大角咀道 - 大同新邨大公樓對面,(油尖旺區) 大角咀道 - 新九龍廣場外,(油尖旺區) 櫻桃街 - 奧海城二期外,(油尖旺區) 海景街 - 匯豐中心1座外,(油尖旺區) 奧運站公共運輸交匯處,,,,,,,,,,,,,,,,,,,,,,,,,
78A,GMB,8.3,5.03361,FALSE,油尖旺區,大角咀(維港灣)公共運輸交匯處,油尖旺區,尖沙咀(北京道),油尖旺區,短程班次,(油尖旺區) 大角咀(維港灣)公共運輸交匯處,(油尖旺區) 海輝道小巴總站,(油尖旺區) 海泓道 - 海富苑外,(油尖旺區) 渡船街28號,(油尖旺區) 廣東道佐治五世紀念公園外,(油尖旺區) 廣東道港景峰外,(油尖旺區) 廣東道中港中心外,(油尖旺區) 北京道誠信大廈外,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807X,GMB,5.7,15.13485,TRUE,沙田區,港鐵大學站巴士總站,沙田區,烏溪沙站(循環線),沙田區,額外班次,(沙田區) 港鐵大學站巴士總站,(沙田區) 烏溪沙路 - 迎海對面,(沙田區) 耀沙路 - 雲海外,(沙田區) 耀沙路 - 星漣海外,(沙田區) 烏溪沙路 - 迎海外,(沙田區) 烏溪沙站巴士總站,(沙田區) 港鐵大學站巴士總站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,GMB,6.2,3.793346,FALSE,荃灣區,荃灣(兆和街),荃灣區,城門水塘,荃灣區,晚間班次(經老圍),(荃灣區) 荃灣(兆和街),(荃灣區) 石圍角路石圍角巴士總站外,(荃灣區) 二陂圳路老圍路以西的停車灣,(荃灣區) 老圍,(荃灣區) 城門水塘,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810A,GMB,7,10.4814,FALSE,沙田區,白石,沙田區,沙田市中心,沙田區,額外班次,(沙田區) 耀沙路 - 近雲海榕海臺第一座,(沙田區) 耀沙路 - 星漣海外,(沙田區) 烏溪沙路 - 迎海外,(沙田區) 未命名通道 - 近利安邨利榮樓,(沙田區) 西沙路南行線 - 雅典居對面,(沙田區) 西沙路 - 新港城外,(沙田區) 西沙路 - 福安花園對面,(沙田區) 西沙路 - 錦鞍苑外,(沙田區) 大涌橋路 - 濱景花園對面,(沙田區) 大涌橋路 - 沙田第一城外,(沙田區) 源禾路 - 近沙田運動場,(沙田區) 源禾路 - 近沙田賽馬會游泳池,(沙田區) 沙田正街 - 近偉華中心第２座,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88M,GMB,8.3,11.50054,FALSE,葵青區,葵芳站,葵青區,香港聯合船塢 (不經長青),葵青區,None,(葵青區) 新葵芳花園,(葵青區) 青衣路 - 近環境保護署化學廢物處理設施,(葵青區) 香港聯合船塢小巴總站,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88M,GMB,8.3,11.50054,FALSE,葵青區,香港聯合船塢,葵青區,葵芳站 (不經新都會廣場),葵青區,None,(葵青區) 香港聯合船塢小巴總站,(葵青區) 青衣路 - 近環境保護署化學廢物處理設施,(葵青區) 長青巴士總站,(葵青區) 青衣路 - 長青商場外,(葵青區) 葵青路 - 近葵涌公園,(葵青區) 新葵芳花園,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
